,cust_id,cust_gender,affinity_card,bookkeeping_application,bulk_pack_diskettes,education,flat_panel_monitor,home_theater_package,household_size,occupation,os_doc_set_kanji,printer_supplies,yrs_residence,y_box_games,age,cust_marital_status,cust_city,country_name,cust_income_level,cust_credit_limit,amount_sold
3861,103862,M,0,1,0,HS-grad,0,1,2,Handler,0,1,6,0,93,,Cardiff,United Kingdom,"C: 50,000 - 69,999",9000,1032
3862,103863,F,0,1,0,HS-grad,0,1,2,Machine,0,1,5,0,88,,Helmond,Italy,"C: 50,000 - 69,999",9000,1029
3863,103864,F,1,1,1,Bach.,1,0,2,Prof.,0,1,4,0,84,,Edgewood,United States of America,"C: 50,000 - 69,999",9000,1029
3864,103865,M,0,1,1,Masters,1,1,3,Transp.,0,1,4,0,42,married,Moerdijk,Italy,"C: 50,000 - 69,999",1500,1029
3865,103866,M,0,1,1,PhD,1,0,2,Prof.,0,1,3,1,67,,Clifton,United Kingdom,"C: 50,000 - 69,999",7000,1029
3866,103867,M,0,1,1,< Bach.,1,0,1,Handler,0,1,2,1,65,,Koeln,Germany,"C: 50,000 - 69,999",9000,1029
3867,103868,M,0,1,0,HS-grad,0,0,2,Cleric.,0,1,3,1,70,married,Lindau,Germany,"C: 50,000 - 69,999",1500,1029
3868,103869,F,0,1,1,< Bach.,1,1,9+,Cleric.,0,1,2,0,64,,Salthill,Canada,"C: 50,000 - 69,999",7000,1029
3869,103870,F,0,1,0,HS-grad,0,0,4-5,Other,0,1,3,0,91,,Karlsruhe,Germany,"C: 50,000 - 69,999",11000,1029
3870,103871,M,0,1,1,< Bach.,0,1,2,Crafts,0,1,5,0,45,married,El Sobrante,United States of America,"C: 50,000 - 69,999",1500,1029
3871,103872,M,0,0,0,10th,0,0,9+,Crafts,0,1,4,1,44,,Eindhoven,Italy,"C: 50,000 - 69,999",7000,1033
3872,103873,M,1,1,1,Masters,0,1,3,Prof.,0,1,6,0,87,,Badalona,Spain,"C: 50,000 - 69,999",9000,1033
3873,103874,F,0,1,0,HS-grad,0,1,9+,Crafts,0,1,5,0,68,married,Torrevieja,Spain,"C: 50,000 - 69,999",1500,1033
3874,103875,M,0,1,1,HS-grad,1,0,2,Cleric.,0,1,4,0,95,,Greenwich,United Kingdom,"C: 50,000 - 69,999",9000,1043
3875,103876,M,0,1,0,Assoc-A,0,1,3,Transp.,0,1,4,0,78,,Blountstown,United States of America,"C: 50,000 - 69,999",9000,1043
3876,103877,F,0,1,1,< Bach.,1,0,2,Cleric.,0,1,2,1,46,,Leeds,United Kingdom,"C: 50,000 - 69,999",7000,1032
3877,103878,M,0,1,1,< Bach.,1,1,9+,Protec.,0,1,5,0,75,,Dolores,United States of America,"C: 50,000 - 69,999",9000,1032
3878,103879,M,1,1,1,HS-grad,1,1,3,Other,0,1,5,0,77,married,Stuttgart,Germany,"C: 50,000 - 69,999",1500,1032
3879,103880,M,1,1,0,Bach.,0,1,3,Prof.,0,1,6,0,50,,Tralee,Canada,"C: 50,000 - 69,999",7000,1032
3880,103881,F,0,1,1,< Bach.,1,0,1,Other,0,1,1,1,57,,Heilbronn,Germany,"C: 50,000 - 69,999",9000,1032
3881,103882,M,0,0,1,5th-6th,0,0,2,Crafts,0,1,3,1,81,married,Keighley,United Kingdom,"C: 50,000 - 69,999",1500,1043
3882,103883,M,0,1,0,Bach.,0,0,2,TechSup,0,1,3,0,66,,Didcot,United Kingdom,"C: 50,000 - 69,999",7000,1043
3883,103884,F,1,1,0,< Bach.,0,1,4-5,Exec.,0,1,1,0,80,married,Hiseville,United States of America,"F: 110,000 - 129,999",5000,1029
3884,103885,M,0,0,1,11th,1,0,1,Machine,0,1,3,1,53,,Torrevieja,Spain,"F: 110,000 - 129,999",10000,1029
3885,103886,M,0,1,1,HS-grad,1,1,2,Sales,0,1,7,0,94,,Attica,United States of America,"B: 30,000 - 49,999",1500,1029
3886,103887,F,0,1,1,Assoc-V,1,0,9+,TechSup,0,1,3,1,88,single,Buckley,United States of America,"B: 30,000 - 49,999",1500,1029
3887,103888,M,0,1,0,HS-grad,0,0,2,Sales,0,1,2,1,74,married,Perry,United States of America,"B: 30,000 - 49,999",1500,1029
3888,103889,M,1,1,1,Bach.,1,0,3,Protec.,0,1,4,0,61,,"Vanderbilt, MI",United States of America,"B: 30,000 - 49,999",1500,1029
3889,103890,F,0,1,1,< Bach.,1,0,1,TechSup,0,1,2,1,98,single,Blaubeuren,Germany,"B: 30,000 - 49,999",1500,1029
3890,103891,M,0,1,0,< Bach.,0,0,2,Cleric.,0,1,2,1,48,married,Rock Creek,United States of America,"B: 30,000 - 49,999",1500,1029
3891,103892,F,0,0,0,11th,0,1,2,Other,0,1,4,0,86,,Frankfurt am Main,Germany,"B: 30,000 - 49,999",1500,1029
3892,103893,F,0,1,1,HS-grad,1,0,2,Sales,0,1,2,1,80,single,Koblenz,Germany,"B: 30,000 - 49,999",1500,1043
3893,103894,M,0,1,1,Masters,1,0,3,Prof.,0,1,4,0,89,married,Mandelieu la Napoule,France,"B: 30,000 - 49,999",1500,1043
3894,103895,M,0,1,1,HS-grad,1,1,3,Machine,0,1,4,0,47,,Canaseraga,United States of America,"B: 30,000 - 49,999",1500,1043
3895,103896,F,0,1,1,< Bach.,1,1,9+,Cleric.,0,1,6,0,76,single,Orangeville,United States of America,"B: 30,000 - 49,999",1500,1043
3896,103897,M,0,1,1,< Bach.,1,0,1,Other,0,1,2,1,49,married,Cork,Canada,"B: 30,000 - 49,999",1500,1043
3897,103898,M,1,1,0,Bach.,0,1,3,Exec.,0,1,6,0,79,married,Laluz,United States of America,"B: 30,000 - 49,999",1500,1043
3898,103899,M,0,1,1,< Bach.,1,0,2,Crafts,0,1,1,1,82,,Saint-Emilion,France,"B: 30,000 - 49,999",1500,1043
3899,103900,M,0,1,1,Assoc-A,1,1,3,Sales,0,1,6,0,60,married,Koeln,Germany,"K: 250,000 - 299,999",7000,1222
3900,103901,M,0,1,1,HS-grad,1,0,2,Farming,0,1,3,1,62,single,Mount Morris,United States of America,"B: 30,000 - 49,999",1500,1043
3901,103902,M,0,1,0,Bach.,0,0,3,Sales,0,1,3,0,56,married,Elche,Spain,"B: 30,000 - 49,999",1500,1029
3902,103903,M,1,1,1,HS-grad,1,1,3,Transp.,0,1,5,0,96,married,Stockdale,United States of America,"B: 30,000 - 49,999",3000,1029
3903,103904,M,1,1,1,< Bach.,0,0,3,Crafts,0,1,4,1,57,,Golden's Bridge,United States of America,"B: 30,000 - 49,999",1500,1029
3904,103905,M,0,1,0,HS-grad,0,1,2,Crafts,0,1,4,0,95,single,Wadsworth,United States of America,"B: 30,000 - 49,999",1500,1029
3905,103906,F,0,1,0,HS-grad,0,0,2,Sales,0,1,2,1,46,married,Saint-Briac-sur-Mer,France,"B: 30,000 - 49,999",1500,1029
3906,103907,F,0,1,1,HS-grad,1,1,2,Exec.,0,1,5,0,45,,Duesseldorf,Germany,"B: 30,000 - 49,999",1500,1029
3907,103908,F,0,0,1,11th,1,0,9+,?,0,1,1,1,90,single,Oberammergau,Germany,"B: 30,000 - 49,999",1500,1029
3908,103909,M,0,1,1,HS-grad,1,0,9+,Farming,0,1,2,1,69,married,Shevlin,United States of America,"B: 30,000 - 49,999",1500,1029
3909,103910,F,0,1,1,Bach.,1,0,2,Prof.,0,1,3,1,99,,Valbone,France,"B: 30,000 - 49,999",1500,1029
3910,103911,M,1,1,1,Bach.,0,0,3,Exec.,0,1,4,0,79,single,Smyrna,United States of America,"B: 30,000 - 49,999",1500,982
3911,103912,F,0,1,1,< Bach.,1,0,2,Cleric.,0,1,3,1,77,married,Courneuve La,France,"B: 30,000 - 49,999",1500,982
3912,103913,F,0,1,1,HS-grad,1,1,2,Sales,0,1,6,0,97,,Mouzillon,France,"B: 30,000 - 49,999",1500,982
3913,103914,M,1,0,1,10th,1,1,3,Crafts,0,1,6,0,92,single,Backnang,Germany,"B: 30,000 - 49,999",1500,982
3914,103915,M,0,1,1,Profsc,1,0,3,Sales,0,1,3,0,93,married,White Plains,United States of America,"B: 30,000 - 49,999",3000,982
3915,103916,M,0,0,1,1st-4th,0,1,3,Transp.,0,1,8,0,63,,Vallon-Pont-d'Arc,France,"B: 30,000 - 49,999",1500,982
3916,103917,F,0,1,1,< Bach.,1,0,1,Sales,0,1,1,1,44,single,Forrestcity,United States of America,"B: 30,000 - 49,999",1500,982
3917,103918,M,0,1,1,HS-grad,1,0,2,Prof.,0,1,3,1,66,single,Knowles,United States of America,"B: 30,000 - 49,999",1500,982
3918,103919,M,1,1,1,Bach.,1,0,3,Exec.,0,1,3,0,71,married,Strasbourg,France,"B: 30,000 - 49,999",1500,982
3919,103920,F,1,1,0,HS-grad,0,1,9+,Cleric.,0,1,5,0,65,,Timken,United States of America,"B: 30,000 - 49,999",1500,982
3920,103921,M,0,1,1,< Bach.,1,1,3,Farming,0,1,9,0,55,,Darmstadt,Germany,"B: 30,000 - 49,999",1500,982
3921,103922,M,1,1,1,HS-grad,1,0,3,Protec.,0,1,3,0,64,single,Celle,Germany,"B: 30,000 - 49,999",1500,982
3922,103923,M,1,1,0,Bach.,0,0,3,Prof.,0,1,3,0,53,married,Aalborg,Denmark,"B: 30,000 - 49,999",1500,982
3923,103924,F,0,1,0,HS-grad,0,1,2,Other,0,1,4,0,59,,Dresden,Germany,"B: 30,000 - 49,999",1500,982
3924,103925,M,1,1,0,Bach.,0,1,3,Exec.,0,1,5,0,42,single,Wiesbaden,Germany,"B: 30,000 - 49,999",1500,982
3925,103926,F,0,0,1,10th,1,0,2,Other,0,1,2,1,73,married,Birch Run,United States of America,"B: 30,000 - 49,999",1500,982
3926,103927,F,0,1,1,< Bach.,1,0,2,?,0,1,2,1,70,,St. Didier,France,"B: 30,000 - 49,999",1500,982
3927,103928,M,0,1,0,HS-grad,0,1,3,Crafts,0,1,7,0,85,single,Frederikshavn,Denmark,"B: 30,000 - 49,999",1500,982
3928,103929,F,0,1,1,Assoc-A,1,0,2,Sales,0,1,4,0,83,married,"Cap d'Antibes, Le",France,"B: 30,000 - 49,999",1500,968
3929,103930,M,0,1,0,Masters,0,1,9+,Protec.,0,1,5,0,83,,El Campello,Spain,"B: 30,000 - 49,999",1500,968
3930,103931,M,1,1,1,< Bach.,1,1,3,Prof.,0,1,8,0,87,single,Chambery,France,"B: 30,000 - 49,999",1500,968
3931,103932,M,0,1,0,HS-grad,0,0,1,Transp.,0,1,2,1,43,married,Passau,Germany,"B: 30,000 - 49,999",1500,968
3932,103933,F,0,1,1,HS-grad,1,0,9+,Other,0,1,2,1,68,,Berkley,United States of America,"B: 30,000 - 49,999",1500,968
3933,103934,M,0,0,0,12th,0,0,3,Transp.,0,1,2,1,84,married,Bochum,Germany,"B: 30,000 - 49,999",1500,982
3934,103935,M,1,1,0,HS-grad,0,1,3,Machine,0,1,4,0,67,,Springhill,United States of America,"B: 30,000 - 49,999",1500,982
3935,103936,F,0,1,1,< Bach.,1,0,4-5,?,0,1,0,0,40,single,Cayuga,United States of America,"B: 30,000 - 49,999",1500,982
3936,103937,M,0,1,0,Assoc-A,0,0,2,Machine,0,1,3,0,91,married,Forest City,United States of America,"B: 30,000 - 49,999",3000,982
3937,103938,M,0,1,1,< Bach.,1,0,2,Cleric.,0,1,3,1,81,,Lloret de Mar,Spain,"B: 30,000 - 49,999",1500,982
3938,103939,M,0,0,1,11th,1,0,3,Machine,0,1,3,0,50,single,Tioga,United States of America,"B: 30,000 - 49,999",1500,971
3939,103940,M,0,1,1,< Bach.,1,1,3,Prof.,0,1,6,0,52,married,Saarbruecken,Germany,"B: 30,000 - 49,999",1500,971
3940,103941,F,0,1,0,HS-grad,0,0,9+,?,0,1,2,1,92,,Selmer,United States of America,"B: 30,000 - 49,999",1500,971
3941,103942,M,0,1,1,Profsc,1,0,2,Prof.,0,1,4,1,78,single,Freiburg,Germany,"B: 30,000 - 49,999",1500,971
3942,103943,F,0,0,0,11th,0,0,9+,Machine,0,1,3,1,60,married,Levallois-Perret,France,"B: 30,000 - 49,999",1500,1193
3943,103944,M,0,1,0,< Bach.,0,0,1,Other,0,1,1,1,75,,Bad Schwartau,Germany,"B: 30,000 - 49,999",1500,1193
3944,103945,M,0,1,0,HS-grad,0,1,3,Farming,0,1,6,0,41,single,Hardy,United States of America,"B: 30,000 - 49,999",1500,1193
3945,103946,M,0,1,1,HS-grad,1,0,1,Handler,0,1,2,1,54,single,Alma,United States of America,"B: 30,000 - 49,999",1500,1193
3946,103947,M,0,1,0,HS-grad,0,1,3,Other,0,1,4,0,72,married,Jerome,United States of America,"B: 30,000 - 49,999",1500,1193
3947,103948,M,0,1,1,< Bach.,1,1,1,Cleric.,0,1,4,0,51,,Lyngby,Denmark,"B: 30,000 - 49,999",1500,1193
3948,103949,M,1,1,0,Masters,0,1,3,Prof.,0,1,5,0,58,single,Trafford,United States of America,"B: 30,000 - 49,999",1500,1193
3949,103950,F,1,1,0,< Bach.,0,1,9+,Cleric.,0,1,6,0,59,,Wigan,United Kingdom,"E: 90,000 - 109,999",3000,1193
3950,103951,M,0,1,1,HS-grad,1,1,3,Crafts,0,1,7,0,53,married,Florianopolis,Brazil,"E: 90,000 - 109,999",5000,1193
3951,103952,M,0,0,1,11th,0,0,2,Transp.,0,1,3,1,64,,Arnemuiden,Italy,"E: 90,000 - 109,999",10000,1193
3952,103953,F,0,0,1,12th,1,1,2,Other,0,1,4,0,37,,Hilversum,Italy,"E: 90,000 - 109,999",3000,1193
3953,103954,M,0,1,1,Profsc,1,0,2,Prof.,0,1,1,1,46,married,Veldhoven,Italy,"E: 90,000 - 109,999",5000,1193
3954,103955,M,0,1,0,HS-grad,0,1,3,Exec.,0,1,5,0,58,,Dun Laoghaire,Canada,"E: 90,000 - 109,999",10000,1193
3955,103956,F,0,1,1,HS-grad,1,0,1,Other,0,1,2,1,86,,Wellington,New Zealand,"E: 90,000 - 109,999",3000,1193
3956,103957,M,1,1,1,< Bach.,1,1,3,Prof.,0,1,7,0,45,married,Wekerom,Italy,"E: 90,000 - 109,999",5000,1193
3957,103958,M,0,1,1,Masters,1,1,6-8,Prof.,0,1,8,0,77,,Waddinxveen,Italy,"E: 90,000 - 109,999",10000,1193
3958,103959,M,0,0,1,1st-4th,1,1,2,Exec.,0,1,4,0,74,,Pune,China,"E: 90,000 - 109,999",3000,1193
3959,103960,M,0,1,0,HS-grad,0,1,3,Exec.,0,1,4,0,80,married,Diss,United Kingdom,"E: 90,000 - 109,999",5000,1193
3960,103961,F,0,1,1,< Bach.,0,1,2,Other,0,1,6,0,44,,Nieuwegein,Italy,"E: 90,000 - 109,999",10000,1193
3961,103962,M,0,1,1,HS-grad,1,0,2,Sales,0,1,2,1,73,,Auckland,New Zealand,"E: 90,000 - 109,999",3000,1193
3962,103963,F,0,1,1,< Bach.,0,1,9+,Cleric.,0,1,3,0,52,,Edam,Italy,"E: 90,000 - 109,999",10000,1193
3963,103964,F,0,1,1,< Bach.,1,0,1,Machine,0,1,2,1,61,,Alphen aan den Rijn,Italy,"E: 90,000 - 109,999",3000,1193
3964,103965,M,0,1,1,HS-grad,1,1,2,Prof.,0,1,2,0,50,married,Katowice,Poland,"E: 90,000 - 109,999",5000,1193
3965,103966,M,0,1,1,HS-grad,1,1,3,Farming,0,1,4,0,56,,Pune,China,"E: 90,000 - 109,999",10000,1193
3966,103967,F,0,1,1,Assoc-A,0,0,9+,Other,0,1,3,0,39,,Londrina,Brazil,"E: 90,000 - 109,999",3000,1193
3967,103968,F,0,1,1,HS-grad,1,0,2,Cleric.,0,1,3,1,70,married,Blumenau,Brazil,"E: 90,000 - 109,999",5000,1193
3968,103969,M,1,0,1,10th,0,1,3,Transp.,0,1,5,0,82,,Arnhem,Italy,"E: 90,000 - 109,999",10000,1193
3969,103970,M,1,1,0,Assoc-V,0,1,2,Cleric.,0,1,4,0,67,,Delft,Italy,"E: 90,000 - 109,999",10000,1193
3970,103971,M,0,0,0,10th,0,1,2,Protec.,0,1,6,0,76,,Adelaide,Australia,"E: 90,000 - 109,999",3000,1193
3971,103972,F,1,1,1,HS-grad,1,1,4-5,Exec.,0,1,6,0,77,married,Soest,Italy,"E: 90,000 - 109,999",5000,1193
3972,103973,M,0,1,1,Assoc-A,1,0,3,Exec.,0,1,3,1,74,,Groningen,Italy,"E: 90,000 - 109,999",10000,1193
3973,103974,M,0,1,1,HS-grad,1,1,9+,Handler,0,1,6,0,72,single,Dublin City,Canada,"F: 110,000 - 129,999",9000,1193
3974,103975,F,0,1,1,< Bach.,1,1,2,Prof.,0,1,4,0,71,married,Szczecin,Poland,"F: 110,000 - 129,999",1500,1193
3975,103976,F,0,1,1,< Bach.,1,0,1,?,0,1,2,1,74,,Melbourne,Australia,"F: 110,000 - 129,999",7000,1041
3976,103977,F,0,1,1,< Bach.,1,1,9+,Sales,0,1,1,0,54,single,Almere,Italy,"F: 110,000 - 129,999",9000,1041
3977,103978,F,0,1,1,HS-grad,1,1,9+,Cleric.,0,1,5,0,72,married,Sydney,Australia,"F: 110,000 - 129,999",1500,1041
3978,103979,M,0,1,1,HS-grad,1,0,2,?,0,1,3,1,63,,Enkhuizen,Italy,"F: 110,000 - 129,999",7000,1041
3979,103980,M,1,1,1,< Bach.,1,1,3,TechSup,0,1,4,0,36,single,Amersfoort,Italy,"F: 110,000 - 129,999",9000,1041
3980,103981,M,0,1,0,HS-grad,0,1,3,Sales,0,1,5,0,45,married,Yokohama,Japan,"F: 110,000 - 129,999",1500,1041
3981,103982,F,0,1,0,Bach.,0,1,2,Crafts,0,1,2,0,57,,Blumenau,Brazil,"F: 110,000 - 129,999",7000,1041
3982,103983,F,1,1,1,< Bach.,1,1,2,Cleric.,0,1,9,0,82,single,Geleen,Italy,"F: 110,000 - 129,999",9000,1041
3983,103984,F,0,1,0,Bach.,0,1,2,Cleric.,0,1,5,0,44,married,Clifden,Canada,"F: 110,000 - 129,999",1500,1041
3984,103985,M,0,1,1,< Bach.,1,1,3,Crafts,0,1,4,0,47,,Schimmert,Italy,"F: 110,000 - 129,999",7000,1041
3985,103986,F,0,1,1,HS-grad,1,0,9+,TechSup,0,1,3,1,74,,Redbridge,United Kingdom,"F: 110,000 - 129,999",7000,1041
3986,103987,M,0,1,1,HS-grad,1,1,2,Handler,0,1,4,0,72,single,Purmerend,Italy,"F: 110,000 - 129,999",9000,1041
3987,103988,M,1,1,1,Bach.,1,1,3,Sales,0,1,4,0,77,married,Schoonoord,Italy,"F: 110,000 - 129,999",1500,1041
3988,103989,F,0,1,1,HS-grad,1,1,9+,Cleric.,0,1,5,0,43,,Assen,Italy,"F: 110,000 - 129,999",7000,1041
3989,103990,M,0,1,1,Bach.,1,0,1,Exec.,0,1,3,1,81,,Wigan,United Kingdom,"F: 110,000 - 129,999",7000,1041
3990,103991,F,1,0,1,11th,0,1,9+,Other,0,1,5,0,76,single,Gdansk,Poland,"F: 110,000 - 129,999",9000,1041
3991,103992,M,0,1,1,HS-grad,1,0,3,Other,0,1,3,1,39,married,Krakow,Poland,"F: 110,000 - 129,999",1500,1041
3992,103993,M,0,0,1,12th,1,0,1,Transp.,0,1,3,1,64,,Hilversum,Italy,"F: 110,000 - 129,999",7000,1041
3993,103994,M,0,1,0,< Bach.,0,0,1,Exec.,0,1,1,1,62,single,Veldhoven,Italy,"F: 110,000 - 129,999",9000,1041
3994,103995,F,0,1,1,< Bach.,1,0,4-5,Crafts,0,1,5,0,67,married,Dun Laoghaire,Canada,"F: 110,000 - 129,999",1500,1041
3995,103996,M,0,1,1,Bach.,1,0,2,Cleric.,0,1,2,1,61,,Wellington,New Zealand,"F: 110,000 - 129,999",7000,1041
3996,103997,M,0,0,1,12th,1,1,3,Cleric.,0,1,4,0,79,single,Wekerom,Italy,"F: 110,000 - 129,999",9000,1041
3997,103998,M,0,1,1,HS-grad,1,0,3,Cleric.,0,1,3,0,42,married,Waddinxveen,Italy,"F: 110,000 - 129,999",1500,1041
3998,103999,F,0,0,0,10th,0,0,1,Other,0,1,0,1,41,,Pune,China,"F: 110,000 - 129,999",7000,1041
3999,104000,F,0,1,1,< Bach.,1,1,1,Cleric.,0,1,4,0,63,,Tilburg,Italy,"K: 250,000 - 299,999",15000,1222
4000,104001,F,0,1,1,Masters,1,1,2,Other,0,1,4,0,78,single,Diss,United Kingdom,"F: 110,000 - 129,999",9000,1041
4001,104002,M,0,1,1,HS-grad,1,0,6-8,Machine,0,1,2,1,65,married,Nieuwegein,Italy,"F: 110,000 - 129,999",1500,1041
4002,104003,M,0,1,1,HS-grad,1,1,3,Transp.,0,1,4,0,83,,Istanbul,Turkey,"F: 110,000 - 129,999",7000,1041
4003,104004,M,0,1,0,HS-grad,0,0,1,Cleric.,0,1,2,1,75,single,Utrecht,Italy,"F: 110,000 - 129,999",9000,1041
4004,104005,F,0,1,1,Bach.,1,0,2,Exec.,0,1,3,1,73,married,Zeist,Italy,"F: 110,000 - 129,999",1500,1041
4005,104006,M,1,1,0,Bach.,0,1,3,Exec.,0,1,4,0,75,married,Westminster,United Kingdom,"F: 110,000 - 129,999",1500,1041
4006,104007,M,0,1,0,< Bach.,0,0,3,Crafts,0,1,4,0,71,,Galway City,Canada,"F: 110,000 - 129,999",7000,1041
4007,104008,M,0,1,1,< Bach.,1,0,2,Machine,0,1,2,1,75,single,Apeldoorn,Italy,"F: 110,000 - 129,999",9000,1041
4008,104009,F,1,1,1,< Bach.,1,1,4-5,Exec.,0,1,5,0,58,single,Joinville,Brazil,"F: 110,000 - 129,999",9000,1014
4009,104010,M,1,1,0,< Bach.,0,1,3,Protec.,0,1,5,0,52,married,Nagoya,Japan,"F: 110,000 - 129,999",1500,1014
4010,104011,M,0,0,1,10th,1,0,2,Crafts,0,1,2,1,78,,Santos,Brazil,"F: 110,000 - 129,999",7000,1014
4011,104012,M,0,1,1,Bach.,1,0,2,Sales,0,1,3,1,76,single,Yokohama,Japan,"F: 110,000 - 129,999",9000,1014
4012,104013,M,1,1,1,< Bach.,1,1,3,TechSup,0,1,6,0,70,married,Haarlem,Italy,"F: 110,000 - 129,999",1500,1014
4013,104014,M,0,1,1,HS-grad,1,1,3,Exec.,0,1,6,0,51,,Bolton,United Kingdom,"F: 110,000 - 129,999",7000,1014
4014,104015,M,0,1,0,HS-grad,0,1,3,Transp.,0,1,4,0,60,single,Lelystad,Italy,"F: 110,000 - 129,999",9000,1014
4015,104016,M,0,1,1,< Bach.,1,1,2,Protec.,0,1,4,0,49,married,Enschede,Italy,"F: 110,000 - 129,999",1500,1014
4016,104017,M,0,0,1,10th,1,0,2,Sales,0,1,3,1,55,,Waddinxveen,Italy,"F: 110,000 - 129,999",7000,1014
4017,104018,M,1,1,1,PhD,1,1,3,Prof.,0,1,7,0,38,single,Georgetown,Singapore,"F: 110,000 - 129,999",9000,1014
4018,104019,M,1,1,0,< Bach.,0,1,3,TechSup,0,1,2,0,69,married,Kyoto,Japan,"F: 110,000 - 129,999",1500,1014
4019,104020,M,0,1,1,HS-grad,1,0,6-8,?,0,1,1,1,66,,Nieuwegein,Italy,"F: 110,000 - 129,999",7000,1014
4020,104021,M,0,1,1,< Bach.,0,0,1,Other,0,1,2,1,73,single,Kitakyushu,Japan,"F: 110,000 - 129,999",9000,1014
4021,104022,M,1,1,0,HS-grad,0,1,3,Crafts,0,1,6,0,71,,Darwin,Australia,"F: 110,000 - 129,999",7000,1014
4022,104023,M,0,1,1,< Bach.,0,1,3,Exec.,0,1,6,0,50,single,Bolsward,Italy,"F: 110,000 - 129,999",9000,1014
4023,104024,F,0,1,0,Bach.,0,0,2,Prof.,0,1,3,1,68,married,Aladdin,United States of America,"F: 110,000 - 129,999",1500,1014
4024,104025,F,0,1,0,HS-grad,0,1,2,Other,0,1,5,0,59,,Tijnje,Italy,"F: 110,000 - 129,999",7000,1014
4025,104026,M,0,0,1,9th,1,1,9+,Machine,0,1,11,0,40,single,Den Haag The Hague,Italy,"F: 110,000 - 129,999",9000,1014
4026,104027,M,0,1,0,< Bach.,0,1,2,Exec.,0,1,4,0,80,married,Amstelveen,Italy,"F: 110,000 - 129,999",1500,1014
4027,104028,M,0,1,0,< Bach.,0,0,1,?,0,1,1,1,53,,Sao Jose dos Campos,Brazil,"F: 110,000 - 129,999",7000,1014
4028,104029,M,0,0,1,1st-4th,1,0,3,Farming,0,1,6,1,37,single,Katowice,Poland,"F: 110,000 - 129,999",9000,1014
4029,104030,M,0,1,1,< Bach.,1,0,9+,Cleric.,0,1,2,1,79,married,Pune,China,"F: 110,000 - 129,999",1500,1014
4030,104031,M,1,1,0,HS-grad,0,0,3,Exec.,0,1,4,0,73,,Londrina,Brazil,"F: 110,000 - 129,999",7000,1014
4031,104032,M,1,1,1,Profsc,0,1,3,?,0,1,2,0,46,single,Blumenau,Brazil,"F: 110,000 - 129,999",9000,1014
4032,104033,F,0,1,1,Bach.,1,0,1,TechSup,0,1,1,1,77,married,Merton,United Kingdom,"F: 110,000 - 129,999",1500,1014
4033,104034,M,0,0,1,11th,1,1,3,Crafts,0,1,4,0,48,married,Delft,Italy,"F: 110,000 - 129,999",1500,1014
4034,104035,F,0,1,1,< Bach.,1,1,9+,Sales,0,1,5,0,80,,Adelaide,Australia,"F: 110,000 - 129,999",7000,1014
4035,104036,M,1,1,1,Bach.,1,0,3,Cleric.,0,1,4,0,74,single,Soest,Italy,"F: 110,000 - 129,999",9000,1014
4036,104037,F,0,1,1,Bach.,1,0,9+,Sales,0,1,3,0,56,married,Groningen,Italy,"F: 110,000 - 129,999",1500,1014
4037,104038,M,1,1,0,Bach.,0,1,3,TechSup,0,1,4,0,72,single,Idar-Oberstein,Germany,"H: 150,000 - 169,999",5000,1014
4038,104039,M,0,1,0,HS-grad,0,1,2,Machine,0,1,5,0,73,married,Utrecht,Italy,"E: 90,000 - 109,999",5000,1014
4039,104040,M,0,1,1,HS-grad,1,1,3,Crafts,0,1,4,0,76,,Zeist,Italy,"E: 90,000 - 109,999",10000,1014
4040,104041,M,0,1,1,Bach.,1,1,3,Crafts,0,1,5,0,48,,Westminster,United Kingdom,"E: 90,000 - 109,999",10000,1014
4041,104042,M,0,1,0,HS-grad,0,1,3,Machine,0,1,4,0,55,,Galway City,Canada,"E: 90,000 - 109,999",3000,1014
4042,104043,M,0,1,1,< Bach.,1,1,3,Crafts,0,1,6,0,75,married,Warsaw,Poland,"E: 90,000 - 109,999",5000,1014
4043,104044,M,0,1,1,< Bach.,1,0,2,Sales,0,1,3,1,84,married,Joinville,Brazil,"E: 90,000 - 109,999",5000,1014
4044,104045,M,1,1,1,< Bach.,1,0,3,Prof.,0,1,3,0,54,,Nagoya,Japan,"E: 90,000 - 109,999",10000,1014
4045,104046,F,0,1,1,< Bach.,1,0,2,TechSup,0,1,2,1,38,,Santos,Brazil,"E: 90,000 - 109,999",3000,1014
4046,104047,M,0,1,1,HS-grad,1,0,1,Other,0,1,2,1,82,married,Yokohama,Japan,"E: 90,000 - 109,999",5000,1014
4047,104048,M,0,1,0,HS-grad,0,1,2,Sales,0,1,3,0,75,,Zoetermeer,Italy,"E: 90,000 - 109,999",10000,1014
4048,104049,M,0,1,1,HS-grad,1,1,3,Crafts,0,1,6,0,47,,Diemen,Italy,"E: 90,000 - 109,999",3000,1014
4049,104050,F,0,1,1,HS-grad,1,0,9+,Other,0,1,3,1,49,married,Lelystad,Italy,"E: 90,000 - 109,999",5000,1014
4050,104051,M,1,1,1,< Bach.,0,1,3,Crafts,0,1,5,0,83,,Enschede,Italy,"E: 90,000 - 109,999",10000,1014
4051,104052,M,0,0,1,5th-6th,1,1,2,Handler,0,1,6,0,75,,Waddinxveen,Italy,"E: 90,000 - 109,999",3000,1014
4052,104053,M,0,1,1,HS-grad,1,1,2,Exec.,0,1,6,0,57,married,Georgetown,Singapore,"E: 90,000 - 109,999",5000,1014
